CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1012_CId,132_PId,Middle Island,NY,011953,Gait Belts,Business & Industrial,Medical,Desk
1012_CId,113_PId,Middle Island,NY,011953,Japanese Black Formal Wear,Apparel & Accessories,Clothing,Desk
1012_CId,105_PId,Middle Island,NY,011953,Cat Furniture Accessories,Animals & Pet Supplies,Pet Supplies,Desk
1014_CId,125_PId,Chagrin Falls,OH,044023,Incense Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1014_CId,111_PId,Chagrin Falls,OH,044023,Dirndls,Apparel & Accessories,Clothing,Tablet
1014_CId,135_PId,Chagrin Falls,OH,044023,Otoscopes & Ophthalmoscopes,Business & Industrial,Medical,Tablet
1014_CId,108_PId,Chagrin Falls,OH,044023,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Tablet
1014_CId,110_PId,Chagrin Falls,OH,044023,Cat Toys,Animals & Pet Supplies,Pet Supplies,Tablet
1015_CId,113_PId,Laredo,TX,078045,Japanese Black Formal Wear,Apparel & Accessories,Clothing,Desk
1015_CId,101_PId,Laredo,TX,078045,Cat Apparel,Animals & Pet Supplies,Pet Supplies,Desk
1001_CId,146_PId,New Orleans,LA,070116,PDA Accessories,Electronics,Electronics Accessories,Mobile
1001_CId,120_PId,New Orleans,LA,070116,Pajamas,Apparel & Accessories,Clothing,Mobile
1001_CId,140_PId,New Orleans,LA,070116,Computer Accessory Sets,Electronics,Electronics Accessories,Mobile
1001_CId,140_PId,New Orleans,LA,070116,Computer Accessory Sets,Electronics,Electronics Accessories,Mobile
1001_CId,142_PId,New Orleans,LA,070116,Computer Risers & Stands,Electronics,Electronics Accessories,Mobile
1008_CId,110_PId,San Jose,CA,095111,Cat Toys,Animals & Pet Supplies,Pet Supplies,Desk
1008_CId,150_PId,San Jose,CA,095111,Laptop Docking Stations,Electronics,Electronics Accessories,Desk
1008_CId,119_PId,San Jose,CA,095111,Nightgowns,Apparel & Accessories,Clothing,Desk
1008_CId,140_PId,San Jose,CA,095111,Computer Accessory Sets,Electronics,Electronics Accessories,Desk
1008_CId,101_PId,San Jose,CA,095111,Cat Apparel,Animals & Pet Supplies,Pet Supplies,Desk
1008_CId,118_PId,San Jose,CA,095111,Loungewear,Apparel & Accessories,Clothing,Desk
1008_CId,102_PId,San Jose,CA,095111,Cat Beds,Animals & Pet Supplies,Pet Supplies,Desk
1008_CId,115_PId,San Jose,CA,095111,Kimonos,Apparel & Accessories,Clothing,Desk
1008_CId,143_PId,San Jose,CA,095111,Handheld Device Accessories,Electronics,Electronics Accessories,Desk
1005_CId,141_PId,Hamilton,OH,045011,Computer Covers & Skins,Electronics,Electronics Accessories,Tablet
1005_CId,127_PId,Hamilton,OH,045011,Mosaic Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1005_CId,137_PId,Hamilton,OH,045011,Stethoscopes,Business & Industrial,Medical,Tablet
1005_CId,106_PId,Hamilton,OH,045011,Cat Litter,Animals & Pet Supplies,Pet Supplies,Tablet
1005_CId,140_PId,Hamilton,OH,045011,Computer Accessory Sets,Electronics,Electronics Accessories,Tablet
1010_CId,131_PId,Baltimore,MD,021224,Automated External Defibrillators,Business & Industrial,Medical,Mobile
1010_CId,110_PId,Baltimore,MD,021224,Cat Toys,Animals & Pet Supplies,Pet Supplies,Mobile
1010_CId,122_PId,Baltimore,MD,021224,Candle Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Mobile
1010_CId,118_PId,Baltimore,MD,021224,Loungewear,Apparel & Accessories,Clothing,Mobile
1030_CId,144_PId,Conroe,TX,077301,E-Book Reader Accessories,Electronics,Electronics Accessories,Desk
1030_CId,127_PId,Conroe,TX,077301,Mosaic Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1030_CId,124_PId,Conroe,TX,077301,Fabric Repair Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1030_CId,107_PId,Conroe,TX,077301,Cat Litter Box Liners,Animals & Pet Supplies,Pet Supplies,Desk
1030_CId,140_PId,Conroe,TX,077301,Computer Accessory Sets,Electronics,Electronics Accessories,Tablet
1030_CId,107_PId,Conroe,TX,077301,Cat Litter Box Liners,Animals & Pet Supplies,Pet Supplies,Tablet
1030_CId,111_PId,Conroe,TX,077301,Dirndls,Apparel & Accessories,Clothing,Tablet
1025_CId,109_PId,Middlesex,NJ,008846,Cat Litter Boxes,Animals & Pet Supplies,Pet Supplies,Tablet
1025_CId,143_PId,Middlesex,NJ,008846,Handheld Device Accessories,Electronics,Electronics Accessories,Tablet
1021_CId,115_PId,Aston,PA,019014,Kimonos,Apparel & Accessories,Clothing,Desk
1021_CId,141_PId,Aston,PA,019014,Computer Covers & Skins,Electronics,Electronics Accessories,Desk
1013_CId,129_PId,Los Angeles,CA,090034,Scrapbooking & Stamping Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1013_CId,104_PId,Los Angeles,CA,090034,Cat Furniture,Animals & Pet Supplies,Pet Supplies,Desk
1002_CId,102_PId,Brighton,MI,048116,Cat Beds,Animals & Pet Supplies,Pet Supplies,Tablet
1002_CId,115_PId,Brighton,MI,048116,Kimonos,Apparel & Accessories,Clothing,Tablet
1002_CId,132_PId,Brighton,MI,048116,Gait Belts,Business & Industrial,Medical,Tablet
1002_CId,134_PId,Brighton,MI,048116,Medical Stretchers & Gurneys,Business & Industrial,Medical,Tablet
