CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1018_CId,137_PId,Milwaukee,WI,053207,Stethoscopes,Business & Industrial,Medical,Desk
1004_CId,148_PId,Anchorage,AK,099501,Keyboard & Mouse Wrist Rests,Electronics,Electronics Accessories,Mobile
1008_CId,115_PId,San Jose,CA,095111,Kimonos,Apparel & Accessories,Clothing,Mobile
1010_CId,104_PId,Baltimore,MD,021224,Cat Furniture,Animals & Pet Supplies,Pet Supplies,Tablet
1018_CId,123_PId,Milwaukee,WI,053207,Drawing & Painting Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1013_CId,104_PId,Los Angeles,CA,090034,Cat Furniture,Animals & Pet Supplies,Pet Supplies,Desk
1006_CId,108_PId,Ashland,OH,044805,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Mobile
1007_CId,111_PId,Chicago,IL,060632,Dirndls,Apparel & Accessories,Clothing,Tablet
1013_CId,121_PId,Los Angeles,CA,090034,Robes,Apparel & Accessories,Clothing,Tablet
1013_CId,129_PId,Los Angeles,CA,090034,Scrapbooking & Stamping Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1010_CId,141_PId,Baltimore,MD,021224,Computer Covers & Skins,Electronics,Electronics Accessories,Desk
1002_CId,120_PId,Brighton,MI,048116,Pajamas,Apparel & Accessories,Clothing,Tablet
