CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1020_CId,140_PId,Rockford,IL,061109,Computer Accessory Sets,Electronics,Electronics Accessories,Tablet
1006_CId,145_PId,Ashland,OH,044805,E-Book Reader Cases,Electronics,Electronics Accessories,Mobile
1011_CId,137_PId,Kulpsville,PA,019443,Stethoscopes,Business & Industrial,Medical,Mobile
1009_CId,142_PId,Sioux Falls,SD,057105,Computer Risers & Stands,Electronics,Electronics Accessories,Tablet
1015_CId,110_PId,Laredo,TX,078045,Cat Toys,Animals & Pet Supplies,Pet Supplies,Tablet
1018_CId,119_PId,Milwaukee,WI,053207,Nightgowns,Apparel & Accessories,Clothing,Desk
1025_CId,147_PId,Middlesex,NJ,008846,PDA Cases,Electronics,Electronics Accessories,Desk
1005_CId,114_PId,Hamilton,OH,045011,Kimono Outerwear,Apparel & Accessories,Clothing,Desk
1009_CId,106_PId,Sioux Falls,SD,057105,Cat Litter,Animals & Pet Supplies,Pet Supplies,Mobile
1027_CId,118_PId,Shawnee,KS,066218,Loungewear,Apparel & Accessories,Clothing,Tablet
1013_CId,144_PId,Los Angeles,CA,090034,E-Book Reader Accessories,Electronics,Electronics Accessories,Desk
1017_CId,144_PId,Mc Minnville,TN,037110,E-Book Reader Accessories,Electronics,Electronics Accessories,Desk
1025_CId,134_PId,Middlesex,NJ,008846,Medical Stretchers & Gurneys,Business & Industrial,Medical,Mobile
1021_CId,135_PId,Aston,PA,019014,Otoscopes & Ophthalmoscopes,Business & Industrial,Medical,Mobile
1015_CId,107_PId,Laredo,TX,078045,Cat Litter Box Liners,Animals & Pet Supplies,Pet Supplies,Mobile
1002_CId,128_PId,Brighton,MI,048116,Needlecraft Kits,Arts & Entertainment,Hobbies & Creative Arts,Mobile
1021_CId,136_PId,Aston,PA,019014,Patient Lifts,Business & Industrial,Medical,Mobile
1017_CId,126_PId,Mc Minnville,TN,037110,Jewelry Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1021_CId,129_PId,Aston,PA,019014,Scrapbooking & Stamping Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1030_CId,107_PId,Conroe,TX,077301,Cat Litter Box Liners,Animals & Pet Supplies,Pet Supplies,Tablet
1025_CId,147_PId,Middlesex,NJ,008846,PDA Cases,Electronics,Electronics Accessories,Desk
1022_CId,144_PId,San Jose,CA,095111,E-Book Reader Accessories,Electronics,Electronics Accessories,Tablet
1019_CId,101_PId,Taylor,MI,048180,Cat Apparel,Animals & Pet Supplies,Pet Supplies,Tablet
1007_CId,141_PId,Chicago,IL,060632,Computer Covers & Skins,Electronics,Electronics Accessories,Desk
1025_CId,108_PId,Middlesex,NJ,008846,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Mobile
1003_CId,139_PId,Bridgeport,NJ,008014,Vital Signs Monitors,Business & Industrial,Medical,Tablet
1012_CId,111_PId,Middle Island,NY,011953,Dirndls,Apparel & Accessories,Clothing,Tablet
