CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1003_CId,146_PId,Bridgeport,NJ,008014,PDA Accessories,Electronics,Electronics Accessories,Tablet
1003_CId,129_PId,Bridgeport,NJ,008014,Scrapbooking & Stamping Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1003_CId,119_PId,Bridgeport,NJ,008014,Nightgowns,Apparel & Accessories,Clothing,Tablet
1003_CId,124_PId,Bridgeport,NJ,008014,Fabric Repair Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1010_CId,146_PId,Baltimore,MD,021224,PDA Accessories,Electronics,Electronics Accessories,Desk
1010_CId,147_PId,Baltimore,MD,021224,PDA Cases,Electronics,Electronics Accessories,Desk
1010_CId,115_PId,Baltimore,MD,021224,Kimonos,Apparel & Accessories,Clothing,Desk
1010_CId,124_PId,Baltimore,MD,021224,Fabric Repair Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1001_CId,106_PId,New Orleans,LA,070116,Cat Litter,Animals & Pet Supplies,Pet Supplies,Tablet
1001_CId,117_PId,New Orleans,LA,070116,Baptism,Apparel & Accessories,Clothing,Tablet
1001_CId,137_PId,New Orleans,LA,070116,Stethoscopes,Business & Industrial,Medical,Tablet
1005_CId,102_PId,Hamilton,OH,045011,Cat Beds,Animals & Pet Supplies,Pet Supplies,Desk
1005_CId,126_PId,Hamilton,OH,045011,Jewelry Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1005_CId,140_PId,Hamilton,OH,045011,Computer Accessory Sets,Electronics,Electronics Accessories,Desk
1028_CId,102_PId,Easton,MD,021601,Cat Beds,Animals & Pet Supplies,Pet Supplies,Mobile
1028_CId,140_PId,Easton,MD,021601,Computer Accessory Sets,Electronics,Electronics Accessories,Mobile
1030_CId,107_PId,Conroe,TX,077301,Cat Litter Box Liners,Animals & Pet Supplies,Pet Supplies,Mobile
1030_CId,108_PId,Conroe,TX,077301,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Mobile
1017_CId,103_PId,Mc Minnville,TN,037110,Cat Food,Animals & Pet Supplies,Pet Supplies,Mobile
1017_CId,124_PId,Mc Minnville,TN,037110,Fabric Repair Kits,Arts & Entertainment,Hobbies & Creative Arts,Mobile
1017_CId,146_PId,Mc Minnville,TN,037110,PDA Accessories,Electronics,Electronics Accessories,Mobile
1017_CId,147_PId,Mc Minnville,TN,037110,PDA Cases,Electronics,Electronics Accessories,Mobile
1017_CId,126_PId,Mc Minnville,TN,037110,Jewelry Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Mobile
1008_CId,131_PId,San Jose,CA,095111,Automated External Defibrillators,Business & Industrial,Medical,Mobile
1008_CId,134_PId,San Jose,CA,095111,Medical Stretchers & Gurneys,Business & Industrial,Medical,Mobile
1008_CId,136_PId,San Jose,CA,095111,Patient Lifts,Business & Industrial,Medical,Mobile
1008_CId,149_PId,San Jose,CA,095111,Keyboard Trays & Platforms,Electronics,Electronics Accessories,Mobile
1018_CId,108_PId,Milwaukee,WI,053207,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Tablet
1018_CId,113_PId,Milwaukee,WI,053207,Japanese Black Formal Wear,Apparel & Accessories,Clothing,Tablet
