CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1013_CId,122_PId,Los Angeles,CA,090034,Candle Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1004_CId,105_PId,Anchorage,AK,099501,Cat Furniture Accessories,Animals & Pet Supplies,Pet Supplies,Mobile
1028_CId,143_PId,Easton,MD,021601,Handheld Device Accessories,Electronics,Electronics Accessories,Mobile
1010_CId,106_PId,Baltimore,MD,021224,Cat Litter,Animals & Pet Supplies,Pet Supplies,Mobile
1018_CId,108_PId,Milwaukee,WI,053207,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Mobile
1021_CId,101_PId,Aston,PA,019014,Cat Apparel,Animals & Pet Supplies,Pet Supplies,Tablet
1006_CId,150_PId,Ashland,OH,044805,Laptop Docking Stations,Electronics,Electronics Accessories,Mobile
1030_CId,147_PId,Conroe,TX,077301,PDA Cases,Electronics,Electronics Accessories,Tablet
1011_CId,147_PId,Kulpsville,PA,019443,PDA Cases,Electronics,Electronics Accessories,Mobile
1024_CId,127_PId,Albany,NY,012204,Mosaic Kits,Arts & Entertainment,Hobbies & Creative Arts,Mobile
1015_CId,120_PId,Laredo,TX,078045,Pajamas,Apparel & Accessories,Clothing,Desk
1017_CId,135_PId,Mc Minnville,TN,037110,Otoscopes & Ophthalmoscopes,Business & Industrial,Medical,Desk
1022_CId,104_PId,San Jose,CA,095111,Cat Furniture,Animals & Pet Supplies,Pet Supplies,Desk
1023_CId,138_PId,Irving,TX,075062,Vital Signs Monitor Accessories,Business & Industrial,Medical,Mobile
1021_CId,107_PId,Aston,PA,019014,Cat Litter Box Liners,Animals & Pet Supplies,Pet Supplies,Desk
1010_CId,126_PId,Baltimore,MD,021224,Jewelry Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1020_CId,119_PId,Rockford,IL,061109,Nightgowns,Apparel & Accessories,Clothing,Mobile
1015_CId,124_PId,Laredo,TX,078045,Fabric Repair Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1028_CId,113_PId,Easton,MD,021601,Japanese Black Formal Wear,Apparel & Accessories,Clothing,Mobile
1008_CId,123_PId,San Jose,CA,095111,Drawing & Painting Kits,Arts & Entertainment,Hobbies & Creative Arts,Desk
1022_CId,119_PId,San Jose,CA,095111,Nightgowns,Apparel & Accessories,Clothing,Mobile
1015_CId,103_PId,Laredo,TX,078045,Cat Food,Animals & Pet Supplies,Pet Supplies,Mobile
1004_CId,125_PId,Anchorage,AK,099501,Incense Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
1025_CId,105_PId,Middlesex,NJ,008846,Cat Furniture Accessories,Animals & Pet Supplies,Pet Supplies,Tablet
1004_CId,113_PId,Anchorage,AK,099501,Japanese Black Formal Wear,Apparel & Accessories,Clothing,Desk
1013_CId,144_PId,Los Angeles,CA,090034,E-Book Reader Accessories,Electronics,Electronics Accessories,Desk
1025_CId,126_PId,Middlesex,NJ,008846,Jewelry Making Kits,Arts & Entertainment,Hobbies & Creative Arts,Tablet
