CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1006_CId,111_PId,Ashland,OH,044805,Dirndls,Apparel & Accessories,Clothing,Mobile
1022_CId,121_PId,San Jose,CA,095111,Robes,Apparel & Accessories,Clothing,Mobile
1023_CId,140_PId,Irving,TX,075062,Computer Accessory Sets,Electronics,Electronics Accessories,Tablet
1029_CId,108_PId,New York,NY,010011,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Tablet
1003_CId,106_PId,Bridgeport,NJ,008014,Cat Litter,Animals & Pet Supplies,Pet Supplies,Tablet
1022_CId,119_PId,San Jose,CA,095111,Nightgowns,Apparel & Accessories,Clothing,Desk
1010_CId,131_PId,Baltimore,MD,021224,Automated External Defibrillators,Business & Industrial,Medical,Desk
1017_CId,140_PId,Mc Minnville,TN,037110,Computer Accessory Sets,Electronics,Electronics Accessories,Tablet
1030_CId,118_PId,Conroe,TX,077301,Loungewear,Apparel & Accessories,Clothing,Mobile
1026_CId,147_PId,Stevens Point,WI,054481,PDA Cases,Electronics,Electronics Accessories,Tablet
1005_CId,105_PId,Hamilton,OH,045011,Cat Furniture Accessories,Animals & Pet Supplies,Pet Supplies,Mobile
1018_CId,150_PId,Milwaukee,WI,053207,Laptop Docking Stations,Electronics,Electronics Accessories,Tablet
1002_CId,110_PId,Brighton,MI,048116,Cat Toys,Animals & Pet Supplies,Pet Supplies,Desk
