CustomerId,ProductId,City,State,ZipCode,Product,Category,SubCategory,Channel
1022_CId,139_PId,San Jose,CA,095111,Vital Signs Monitors,Business & Industrial,Medical,Desk
1019_CId,139_PId,Taylor,MI,048180,Vital Signs Monitors,Business & Industrial,Medical,Mobile
1018_CId,131_PId,Milwaukee,WI,053207,Automated External Defibrillators,Business & Industrial,Medical,Tablet
1023_CId,106_PId,Irving,TX,075062,Cat Litter,Animals & Pet Supplies,Pet Supplies,Desk
1007_CId,108_PId,Chicago,IL,060632,Cat Litter Box Mats,Animals & Pet Supplies,Pet Supplies,Mobile
1016_CId,131_PId,Phoenix,AZ,085013,Automated External Defibrillators,Business & Industrial,Medical,Tablet
1018_CId,147_PId,Milwaukee,WI,053207,PDA Cases,Electronics,Electronics Accessories,Tablet
1024_CId,106_PId,Albany,NY,012204,Cat Litter,Animals & Pet Supplies,Pet Supplies,Tablet
1022_CId,119_PId,San Jose,CA,095111,Nightgowns,Apparel & Accessories,Clothing,Tablet
1029_CId,132_PId,New York,NY,010011,Gait Belts,Business & Industrial,Medical,Tablet
1003_CId,103_PId,Bridgeport,NJ,008014,Cat Food,Animals & Pet Supplies,Pet Supplies,Desk
1021_CId,141_PId,Aston,PA,019014,Computer Covers & Skins,Electronics,Electronics Accessories,Mobile
1005_CId,150_PId,Hamilton,OH,045011,Laptop Docking Stations,Electronics,Electronics Accessories,Desk
1024_CId,102_PId,Albany,NY,012204,Cat Beds,Animals & Pet Supplies,Pet Supplies,Desk
